Lake,Year,Season,n_taxa,n_taxa_listed,group,period,island_oikos,in_oikos_core_19,in_focus_23,match_status,name_display
Lomba,2010,Summer,9,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2011,Winter,3,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2011,Spring,11,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2011,Summer,10,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2011,Autumn,7,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2012,Winter,6,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2012,Spring,5,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2012,Summer,14,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2012,Autumn,1,156,macro,historical,Flores,True,True,matched,Lomba
Lomba,2018,Spring,12,121.0,macro,2018,Flores,True,True,matched,Lomba
Lomba,2024,Winter,8,,macro,2024,Flores,True,True,matched,Lomba
Lomba,2024,Spring,11,,macro,2024,Flores,True,True,matched,Lomba
Lomba,2024,Summer,9,,macro,2024,Flores,True,True,matched,Lomba
Lomba,2024,Autumn,3,,macro,2024,Flores,True,True,matched,Lomba
Lomba,2025,Winter,11,,macro,2025,Flores,True,True,matched,Lomba
Lomba,2025,Spring,8,,macro,2025,Flores,True,True,matched,Lomba
Lomba,2025,Summer,7,,macro,2025,Flores,True,True,matched,Lomba
Lomba,2025,Autumn,13,,macro,2025,Flores,True,True,matched,Lomba
Lomba,2008,Spring,14,127,macrophyte,historical,Flores,True,True,matched,Lomba
Lomba,2010,Summer,5,127,macrophyte,historical,Flores,True,True,matched,Lomba
Lomba,2011,Summer,12,127,macrophyte,historical,Flores,True,True,matched,Lomba
Lomba,2012,Summer,13,127,macrophyte,historical,Flores,True,True,matched,Lomba
Lomba,2004,Autumn,26,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2005,Spring,25,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2006,Winter,21,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2006,Summer,23,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2008,Spring,34,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2008,Autumn,29,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2009,Winter,18,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2009,Summer,24,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2010,Winter,26,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2010,Summer,23,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2011,Winter,21,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2011,Spring,32,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2011,Summer,26,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2011,Autumn,28,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2012,Winter,24,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2012,Spring,26,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2012,Summer,30,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2012,Autumn,26,279,phyto,historical,Flores,True,True,matched,Lomba
Lomba,2018,Winter,19,,phyto,2018,Flores,True,True,matched,Lomba
Lomba,2018,Spring,27,,phyto,2018,Flores,True,True,matched,Lomba
Lomba,2018,Summer,27,,phyto,2018,Flores,True,True,matched,Lomba
Lomba,2018,Autumn,25,,phyto,2018,Flores,True,True,matched,Lomba
Lomba,2024,Winter,26,,phyto,2024,Flores,True,True,matched,Lomba
Lomba,2024,Spring,23,,phyto,2024,Flores,True,True,matched,Lomba
Lomba,2024,Summer,13,,phyto,2024,Flores,True,True,matched,Lomba
Lomba,2024,Autumn,10,,phyto,2024,Flores,True,True,matched,Lomba
Lomba,2025,Winter,10,,phyto,2025,Flores,True,True,matched,Lomba
Lomba,2025,Spring,7,,phyto,2025,Flores,True,True,matched,Lomba
Lomba,2025,Summer,8,,phyto,2025,Flores,True,True,matched,Lomba
Lomba,2025,Autumn,10,,phyto,2025,Flores,True,True,matched,Lomba
Lomba,2024,Winter,31,,phyto_incl_bacillariophyta,2024,Flores,True,True,matched,Lomba
Lomba,2024,Spring,27,,phyto_incl_bacillariophyta,2024,Flores,True,True,matched,Lomba
Lomba,2024,Summer,14,,phyto_incl_bacillariophyta,2024,Flores,True,True,matched,Lomba
Lomba,2024,Autumn,12,,phyto_incl_bacillariophyta,2024,Flores,True,True,matched,Lomba
Lomba,2025,Winter,11,,phyto_incl_bacillariophyta,2025,Flores,True,True,matched,Lomba
Lomba,2025,Spring,9,,phyto_incl_bacillariophyta,2025,Flores,True,True,matched,Lomba
Lomba,2025,Summer,9,,phyto_incl_bacillariophyta,2025,Flores,True,True,matched,Lomba
Lomba,2025,Autumn,11,,phyto_incl_bacillariophyta,2025,Flores,True,True,matched,Lomba
Lomba,2011,Summer,12,110,zoo,historical,Flores,True,True,matched,Lomba
Lomba,2011,Autumn,17,110,zoo,historical,Flores,True,True,matched,Lomba
Lomba,2012,Spring,12,110,zoo,historical,Flores,True,True,matched,Lomba
Lomba,2025,Spring,3,,zoo,2025,Flores,True,True,matched,Lomba
Negra,2009,Spring,18,412,diatom,historical,Flores,False,True,matched,Negra
Negra,2009,Summer,14,412,diatom,historical,Flores,False,True,matched,Negra
Negra,2011,Spring,21,412,diatom,historical,Flores,False,True,matched,Negra
Negra,2011,Autumn,29,412,diatom,historical,Flores,False,True,matched,Negra
Negra,2012,Winter,14,412,diatom,historical,Flores,False,True,matched,Negra
Negra,2012,Spring,17,412,diatom,historical,Flores,False,True,matched,Negra
Negra,2012,Autumn,23,412,diatom,historical,Flores,False,True,matched,Negra
Negra,2017,Autumn,17,,diatom,2017_2018,Flores,False,True,matched,Negra
Negra,2018,Winter,20,,diatom,2017_2018,Flores,False,True,matched,Negra
Negra,2018,Spring,10,,diatom,2017_2018,Flores,False,True,matched,Negra
Negra,2024,Winter,31,,diatom,2024,Flores,False,True,matched,Negra
Negra,2024,Spring,16,,diatom,2024,Flores,False,True,matched,Negra
Negra,2024,Summer,12,,diatom,2024,Flores,False,True,matched,Negra
Negra,2024,Autumn,11,,diatom,2024,Flores,False,True,matched,Negra
Negra,2025,Winter,16,,diatom,2025,Flores,False,True,matched,Negra
Negra,2025,Spring,14,,diatom,2025,Flores,False,True,matched,Negra
Negra,2025,Summer,24,,diatom,2025,Flores,False,True,matched,Negra
Negra,2012,Spring,5,156,macro,historical,Flores,False,True,matched,Negra
Negra,2018,Spring,0,121.0,macro,2018,Flores,False,True,matched,Negra
Negra,2024,Winter,3,,macro,2024,Flores,False,True,matched,Negra
Negra,2024,Spring,3,,macro,2024,Flores,False,True,matched,Negra
Negra,2024,Summer,1,,macro,2024,Flores,False,True,matched,Negra
Negra,2024,Autumn,3,,macro,2024,Flores,False,True,matched,Negra
Negra,2025,Summer,3,,macro,2025,Flores,False,True,matched,Negra
Negra,2011,Summer,9,127,macrophyte,historical,Flores,False,True,matched,Negra
Negra,2012,Summer,14,127,macrophyte,historical,Flores,False,True,matched,Negra
Negra,2006,Winter,5,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2006,Autumn,9,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2008,Spring,4,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2008,Autumn,6,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2009,Winter,1,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2009,Summer,3,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2010,Winter,4,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2010,Summer,2,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2011,Winter,6,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2011,Spring,6,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2011,Summer,3,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2011,Autumn,3,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2012,Winter,2,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2012,Spring,2,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2012,Summer,4,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2012,Autumn,4,279,phyto,historical,Flores,False,True,matched,Negra
Negra,2018,Winter,4,,phyto,2018,Flores,False,True,matched,Negra
Negra,2018,Summer,8,,phyto,2018,Flores,False,True,matched,Negra
Negra,2018,Autumn,5,,phyto,2018,Flores,False,True,matched,Negra
Negra,2024,Winter,3,,phyto,2024,Flores,False,True,matched,Negra
Negra,2024,Spring,5,,phyto,2024,Flores,False,True,matched,Negra
Negra,2024,Summer,4,,phyto,2024,Flores,False,True,matched,Negra
Negra,2024,Autumn,2,,phyto,2024,Flores,False,True,matched,Negra
Negra,2025,Winter,2,,phyto,2025,Flores,False,True,matched,Negra
Negra,2025,Spring,2,,phyto,2025,Flores,False,True,matched,Negra
Negra,2025,Summer,3,,phyto,2025,Flores,False,True,matched,Negra
Negra,2024,Winter,7,,phyto_incl_bacillariophyta,2024,Flores,False,True,matched,Negra
Negra,2024,Spring,8,,phyto_incl_bacillariophyta,2024,Flores,False,True,matched,Negra
Negra,2024,Summer,6,,phyto_incl_bacillariophyta,2024,Flores,False,True,matched,Negra
Negra,2024,Autumn,3,,phyto_incl_bacillariophyta,2024,Flores,False,True,matched,Negra
Negra,2025,Winter,5,,phyto_incl_bacillariophyta,2025,Flores,False,True,matched,Negra
Negra,2025,Spring,5,,phyto_incl_bacillariophyta,2025,Flores,False,True,matched,Negra
Negra,2025,Summer,6,,phyto_incl_bacillariophyta,2025,Flores,False,True,matched,Negra
Negra,2025,Spring,5,,zoo,2025,Flores,False,True,matched,Negra
Rasa,2004,Autumn,50,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2005,Spring,37,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2006,Winter,42,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2006,Summer,19,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2008,Spring,35,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2008,Autumn,38,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2009,Spring,27,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2009,Summer,30,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2010,Winter,25,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2010,Summer,24,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2011,Winter,38,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2011,Spring,30,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2011,Summer,23,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2011,Autumn,43,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2012,Winter,29,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2012,Spring,30,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2012,Summer,34,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2012,Autumn,34,412,diatom,historical,Flores,True,True,matched,Rasa
Rasa,2015,Autumn,24,,diatom,2015,Flores,True,True,matched,Rasa
Rasa,2016,Spring,37,,diatom,2016,Flores,True,True,matched,Rasa
Rasa,2016,Spring,25,,diatom,2016,Flores,True,True,matched,Rasa
Rasa,2016,Summer,25,,diatom,2016,Flores,True,True,matched,Rasa
Rasa,2016,Autumn,31,,diatom,2016,Flores,True,True,matched,Rasa
Rasa,2017,Winter,28,,diatom,2017,Flores,True,True,matched,Rasa
Rasa,2017,Autumn,28,,diatom,2017_2018,Flores,True,True,matched,Rasa
Rasa,2018,Winter,27,,diatom,2017_2018,Flores,True,True,matched,Rasa
Rasa,2018,Spring,35,,diatom,2017_2018,Flores,True,True,matched,Rasa
Rasa,2024,Winter,20,,diatom,2024,Flores,True,True,matched,Rasa
Rasa,2024,Spring,20,,diatom,2024,Flores,True,True,matched,Rasa
Rasa,2024,Summer,16,,diatom,2024,Flores,True,True,matched,Rasa
Rasa,2024,Autumn,19,,diatom,2024,Flores,True,True,matched,Rasa
Rasa,2025,Winter,24,,diatom,2025,Flores,True,True,matched,Rasa
Rasa,2025,Spring,26,,diatom,2025,Flores,True,True,matched,Rasa
Rasa,2025,Summer,27,,diatom,2025,Flores,True,True,matched,Rasa
Rasa,2025,Autumn,17,,diatom,2025,Flores,True,True,matched,Rasa
Rasa,2004,Autumn,12,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2005,Spring,6,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2006,Winter,3,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2008,Spring,12,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2008,Autumn,7,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2010,Winter,10,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2010,Summer,6,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2011,Winter,1,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2011,Spring,5,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2011,Summer,5,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2011,Autumn,7,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2012,Winter,12,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2012,Spring,6,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2012,Summer,8,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2012,Autumn,5,156,macro,historical,Flores,True,True,matched,Rasa
Rasa,2018,Spring,4,121.0,macro,2018,Flores,True,True,matched,Rasa
Rasa,2024,Winter,7,,macro,2024,Flores,True,True,matched,Rasa
Rasa,2024,Spring,3,,macro,2024,Flores,True,True,matched,Rasa
Rasa,2024,Summer,5,,macro,2024,Flores,True,True,matched,Rasa
Rasa,2024,Autumn,5,,macro,2024,Flores,True,True,matched,Rasa
Rasa,2025,Winter,8,,macro,2025,Flores,True,True,matched,Rasa
Rasa,2025,Spring,7,,macro,2025,Flores,True,True,matched,Rasa
Rasa,2025,Summer,4,,macro,2025,Flores,True,True,matched,Rasa
Rasa,2010,Summer,3,127,macrophyte,historical,Flores,True,True,matched,Rasa
Rasa,2011,Summer,8,127,macrophyte,historical,Flores,True,True,matched,Rasa
Rasa,2012,Summer,11,127,macrophyte,historical,Flores,True,True,matched,Rasa
Rasa,2004,Autumn,17,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2005,Spring,17,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2006,Winter,14,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2006,Summer,14,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2008,Spring,19,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2008,Autumn,22,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2009,Winter,11,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2009,Summer,14,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2010,Winter,21,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2010,Summer,19,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2011,Winter,18,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2011,Spring,16,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2011,Summer,18,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2011,Autumn,21,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2012,Winter,23,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2012,Spring,16,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2012,Summer,15,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2012,Autumn,23,279,phyto,historical,Flores,True,True,matched,Rasa
Rasa,2018,Winter,17,,phyto,2018,Flores,True,True,matched,Rasa
Rasa,2018,Spring,17,,phyto,2018,Flores,True,True,matched,Rasa
Rasa,2018,Summer,20,,phyto,2018,Flores,True,True,matched,Rasa
Rasa,2018,Autumn,22,,phyto,2018,Flores,True,True,matched,Rasa
Rasa,2024,Winter,17,,phyto,2024,Flores,True,True,matched,Rasa
Rasa,2024,Spring,15,,phyto,2024,Flores,True,True,matched,Rasa
Rasa,2024,Summer,8,,phyto,2024,Flores,True,True,matched,Rasa
Rasa,2024,Autumn,8,,phyto,2024,Flores,True,True,matched,Rasa
Rasa,2025,Winter,6,,phyto,2025,Flores,True,True,matched,Rasa
Rasa,2025,Spring,5,,phyto,2025,Flores,True,True,matched,Rasa
Rasa,2025,Summer,5,,phyto,2025,Flores,True,True,matched,Rasa
Rasa,2025,Autumn,8,,phyto,2025,Flores,True,True,matched,Rasa
Rasa,2024,Winter,19,,phyto_incl_bacillariophyta,2024,Flores,True,True,matched,Rasa
Rasa,2024,Spring,16,,phyto_incl_bacillariophyta,2024,Flores,True,True,matched,Rasa
Rasa,2024,Summer,10,,phyto_incl_bacillariophyta,2024,Flores,True,True,matched,Rasa
Rasa,2024,Autumn,9,,phyto_incl_bacillariophyta,2024,Flores,True,True,matched,Rasa
Rasa,2025,Winter,8,,phyto_incl_bacillariophyta,2025,Flores,True,True,matched,Rasa
Rasa,2025,Spring,6,,phyto_incl_bacillariophyta,2025,Flores,True,True,matched,Rasa
Rasa,2025,Summer,7,,phyto_incl_bacillariophyta,2025,Flores,True,True,matched,Rasa
Rasa,2025,Autumn,10,,phyto_incl_bacillariophyta,2025,Flores,True,True,matched,Rasa
Rasa,2011,Summer,10,110,zoo,historical,Flores,True,True,matched,Rasa
Rasa,2011,Autumn,16,110,zoo,historical,Flores,True,True,matched,Rasa
Rasa,2012,Spring,10,110,zoo,historical,Flores,True,True,matched,Rasa
Rasa,2025,Spring,3,,zoo,2025,Flores,True,True,matched,Rasa
Caiado,2004,Autumn,31,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2005,Winter,23,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2005,Spring,31,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2005,Summer,30,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2006,Summer,31,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2006,Autumn,22,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2008,Winter,51,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2008,Spring,16,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2009,Spring,7,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2009,Summer,22,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2010,Winter,15,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2010,Spring,19,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2010,Summer,25,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2010,Autumn,25,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2011,Winter,28,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2011,Spring,28,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2011,Summer,27,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2011,Autumn,26,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2012,Winter,20,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2012,Spring,21,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2012,Summer,21,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2012,Autumn,28,412,diatom,historical,Pico,True,True,matched,Caiado
Caiado,2015,Autumn,23,,diatom,2015,Pico,True,True,matched,Caiado
Caiado,2016,Spring,32,,diatom,2016,Pico,True,True,matched,Caiado
Caiado,2016,Spring,27,,diatom,2016,Pico,True,True,matched,Caiado
Caiado,2016,Summer,19,,diatom,2016,Pico,True,True,matched,Caiado
Caiado,2016,Autumn,24,,diatom,2016,Pico,True,True,matched,Caiado
Caiado,2017,Winter,26,,diatom,2017,Pico,True,True,matched,Caiado
Caiado,2017,Autumn,21,,diatom,2017_2018,Pico,True,True,matched,Caiado
Caiado,2018,Winter,19,,diatom,2017_2018,Pico,True,True,matched,Caiado
Caiado,2018,Spring,24,,diatom,2017_2018,Pico,True,True,matched,Caiado
Caiado,2024,Winter,34,,diatom,2024,Pico,True,True,matched,Caiado
Caiado,2024,Spring,19,,diatom,2024,Pico,True,True,matched,Caiado
Caiado,2024,Summer,25,,diatom,2024,Pico,True,True,matched,Caiado
Caiado,2024,Autumn,26,,diatom,2024,Pico,True,True,matched,Caiado
Caiado,2025,Winter,26,,diatom,2025,Pico,True,True,matched,Caiado
Caiado,2025,Spring,23,,diatom,2025,Pico,True,True,matched,Caiado
Caiado,2025,Summer,23,,diatom,2025,Pico,True,True,matched,Caiado
Caiado,2025,Autumn,28,,diatom,2025,Pico,True,True,matched,Caiado
Caiado,2004,Autumn,5,156,macro,historical,Pico,True,True,matched,Caiado
Caiado,2005,Winter,4,156,macro,historical,Pico,True,True,matched,Caiado
Caiado,2005,Spring,4,156,macro,historical,Pico,True,True,matched,Caiado
Caiado,2005,Summer,13,156,macro,historical,Pico,True,True,matched,Caiado
Caiado,2006,Spring,6,156,macro,historical,Pico,True,True,matched,Caiado
